time,q0,q1,q2,q3,q4,q5,q6,dq0,dq1,dq2,dq3,dq4,dq5,dq6,ddq0,ddq1,ddq2,ddq3,ddq4,ddq5,ddq6,tau0,tau1,tau2,tau3,tau4,tau5,tau6
19.140000,-0.284439,0.007956,0.438964,0.028766,-0.445509,0.364965,-0.152010,-0.030860,0.053943,0.018886,-0.124258,0.064373,0.120462,-0.744077,0.004210,0.003567,-0.017237,0.001999,0.041401,-0.046202,0.371705,0.112468,-25.331487,0.089128,-6.780315,-0.027166,-0.142322,0.041061
19.150000,-0.285055,0.009036,0.439338,0.026282,-0.444213,0.367365,-0.166807,-0.030775,0.054014,0.018542,-0.124216,0.065202,0.119536,-0.736314,0.004276,0.003543,-0.017169,0.002175,0.041470,-0.046407,0.408128,0.104140,-25.325512,0.088960,-6.779944,-0.024634,-0.141901,0.039811
19.160000,-0.285670,0.010117,0.439705,0.023798,-0.442900,0.369745,-0.181441,-0.030689,0.054084,0.018199,-0.124171,0.066032,0.118606,-0.727827,0.004342,0.003523,-0.017103,0.002356,0.041535,-0.046602,0.444148,0.095751,-25.319460,0.088774,-6.779528,-0.022128,-0.141452,0.038558
19.170000,-0.286283,0.011199,0.440065,0.021315,-0.441570,0.372107,-0.195898,-0.030602,0.054155,0.017858,-0.124122,0.066863,0.117672,-0.718623,0.004406,0.003509,-0.017039,0.002543,0.041593,-0.046788,0.479730,0.087299,-25.313334,0.088570,-6.779071,-0.019651,-0.140977,0.037305
19.180000,-0.286894,0.012283,0.440419,0.018833,-0.440223,0.374450,-0.210162,-0.030513,0.054225,0.017517,-0.124070,0.067696,0.116735,-0.708712,0.004469,0.003499,-0.016975,0.002735,0.041646,-0.046965,0.514838,0.078783,-25.307135,0.088343,-6.778572,-0.017205,-0.140477,0.036054
19.190000,-0.287503,0.013368,0.440765,0.016352,-0.438860,0.376774,-0.224221,-0.030423,0.054295,0.017178,-0.124013,0.068529,0.115794,-0.698103,0.004531,0.003494,-0.016914,0.002933,0.041692,-0.047133,0.549440,0.070199,-25.300867,0.088092,-6.778036,-0.014793,-0.139953,0.034805
19.200000,-0.288111,0.014455,0.441105,0.013873,-0.437481,0.379080,-0.238060,-0.030332,0.054365,0.016841,-0.123953,0.069363,0.114850,-0.686806,0.004592,0.003494,-0.016855,0.003135,0.041732,-0.047294,0.583500,0.061546,-25.294533,0.087814,-6.777463,-0.012418,-0.139409,0.033562
19.210000,-0.288716,0.015543,0.441438,0.011394,-0.436084,0.381366,-0.251666,-0.030240,0.054434,0.016504,-0.123888,0.070198,0.113903,-0.674834,0.004650,0.003499,-0.016798,0.003343,0.041765,-0.047447,0.616986,0.052821,-25.288135,0.087507,-6.776856,-0.010083,-0.138846,0.032325
19.220000,-0.289320,0.016632,0.441765,0.008917,-0.434671,0.383634,-0.265024,-0.030146,0.054505,0.016169,-0.123820,0.071034,0.112953,-0.662197,0.004707,0.003508,-0.016743,0.003555,0.041791,-0.047593,0.649866,0.044023,-25.281677,0.087170,-6.776217,-0.007790,-0.138266,0.031097
19.230000,-0.289922,0.017723,0.442084,0.006442,-0.433241,0.385883,-0.278123,-0.030052,0.054575,0.015834,-0.123746,0.071870,0.111999,-0.648909,0.004763,0.003521,-0.016691,0.003771,0.041809,-0.047732,0.682106,0.035150,-25.275163,0.086799,-6.775549,-0.005542,-0.137672,0.029880
19.240000,-0.290522,0.018816,0.442397,0.003967,-0.431795,0.388112,-0.290949,-0.029956,0.054645,0.015501,-0.123669,0.072706,0.111044,-0.634981,0.004816,0.003539,-0.016641,0.003992,0.041820,-0.047866,0.713675,0.026199,-25.268595,0.086392,-6.774854,-0.003340,-0.137065,0.028674
19.250000,-0.291120,0.019909,0.442704,0.001495,-0.430331,0.390322,-0.303490,-0.029859,0.054716,0.015168,-0.123587,0.073542,0.110085,-0.620429,0.004867,0.003560,-0.016594,0.004216,0.041822,-0.047995,0.744543,0.017170,-25.261977,0.085949,-6.774136,-0.001188,-0.136448,0.027483
19.260000,-0.291716,0.021004,0.443004,-0.000976,-0.428851,0.392514,-0.315733,-0.029761,0.054788,0.014837,-0.123501,0.074379,0.109124,-0.605266,0.004917,0.003585,-0.016549,0.004443,0.041817,-0.048120,0.774679,0.008060,-25.255313,0.085467,-6.773396,0.000913,-0.135824,0.026307
19.270000,-0.292310,0.022101,0.443297,-0.003445,-0.427354,0.394685,-0.327665,-0.029663,0.054860,0.014506,-0.123410,0.075215,0.108161,-0.589506,0.004964,0.003614,-0.016507,0.004673,0.041804,-0.048240,0.804054,-0.001133,-25.248606,0.084944,-6.772638,0.002960,-0.135194,0.025149
19.280000,-0.292902,0.023199,0.443583,-0.005912,-0.425841,0.396838,-0.339277,-0.029563,0.054932,0.014177,-0.123314,0.076051,0.107195,-0.573167,0.005009,0.003645,-0.016468,0.004906,0.041783,-0.048357,0.832639,-0.010409,-25.241861,0.084379,-6.771865,0.004952,-0.134561,0.024009
19.290000,-0.293493,0.024298,0.443863,-0.008377,-0.424311,0.398971,-0.350555,-0.029462,0.055005,0.013848,-0.123214,0.076886,0.106227,-0.556263,0.005053,0.003680,-0.016432,0.005142,0.041754,-0.048472,0.860406,-0.019770,-25.235080,0.083770,-6.771079,0.006888,-0.133928,0.022889
19.300000,-0.294081,0.025399,0.444136,-0.010840,-0.422764,0.401085,-0.361489,-0.029361,0.055079,0.013519,-0.123109,0.077721,0.105256,-0.538811,0.005094,0.003717,-0.016399,0.005379,0.041718,-0.048584,0.887327,-0.029218,-25.228267,0.083117,-6.770284,0.008764,-0.133297,0.021792
19.310000,-0.294667,0.026502,0.444403,-0.013301,-0.421200,0.403180,-0.372069,-0.029259,0.055154,0.013192,-0.122999,0.078555,0.104283,-0.520828,0.005133,0.003757,-0.016368,0.005617,0.041673,-0.048694,0.913377,-0.038753,-25.221426,0.082416,-6.769482,0.010580,-0.132669,0.020718
19.320000,-0.295251,0.027606,0.444663,-0.015760,-0.419620,0.405255,-0.382283,-0.029156,0.055230,0.012864,-0.122885,0.079388,0.103309,-0.502333,0.005170,0.003798,-0.016340,0.005857,0.041620,-0.048804,0.938529,-0.048377,-25.214561,0.081669,-6.768676,0.012333,-0.132049,0.019668
19.330000,-0.295833,0.028711,0.444917,-0.018216,-0.418023,0.407310,-0.392121,-0.029052,0.055306,0.012538,-0.122766,0.080220,0.102332,-0.483343,0.005205,0.003842,-0.016315,0.006097,0.041560,-0.048913,0.962760,-0.058092,-25.207675,0.080872,-6.767870,0.014024,-0.131437,0.018644
19.340000,-0.296413,0.029818,0.445164,-0.020670,-0.416410,0.409346,-0.401575,-0.028948,0.055383,0.012212,-0.122642,0.081050,0.101352,-0.463876,0.005237,0.003886,-0.016292,0.006337,0.041493,-0.049022,0.986044,-0.067897,-25.200772,0.080025,-6.767065,0.015650,-0.130836,0.017647
19.350000,-0.296990,0.030927,0.445405,-0.023122,-0.414779,0.411362,-0.410634,-0.028842,0.055461,0.011886,-0.122513,0.081880,0.100371,-0.443953,0.005268,0.003932,-0.016272,0.006578,0.041418,-0.049131,1.008359,-0.077795,-25.193855,0.079128,-6.766266,0.017210,-0.130248,0.016679
19.360000,-0.297566,0.032037,0.445639,-0.025571,-0.413133,0.413359,-0.419289,-0.028737,0.055540,0.011561,-0.122379,0.082707,0.099387,-0.423592,0.005297,0.003979,-0.016254,0.006818,0.041336,-0.049242,1.029683,-0.087785,-25.186927,0.078179,-6.765474,0.018703,-0.129677,0.015740
19.370000,-0.298140,0.033148,0.445867,-0.028017,-0.411469,0.415336,-0.427533,-0.028631,0.055620,0.011236,-0.122240,0.083533,0.098401,-0.402814,0.005324,0.004026,-0.016238,0.007057,0.041247,-0.049354,1.049995,-0.097869,-25.179992,0.077178,-6.764693,0.020127,-0.129122,0.014831
19.380000,-0.298711,0.034262,0.446088,-0.030460,-0.409790,0.417293,-0.435357,-0.028524,0.055701,0.010911,-0.122097,0.084357,0.097413,-0.381639,0.005349,0.004074,-0.016225,0.007295,0.041152,-0.049468,1.069275,-0.108047,-25.173053,0.076124,-6.763925,0.021483,-0.128588,0.013954
19.390000,-0.299280,0.035377,0.446303,-0.032900,-0.408094,0.419230,-0.442754,-0.028417,0.055783,0.010587,-0.121949,0.085179,0.096423,-0.360088,0.005373,0.004121,-0.016214,0.007531,0.041050,-0.049584,1.087503,-0.118321,-25.166112,0.075016,-6.763173,0.022769,-0.128075,0.013109
19.400000,-0.299848,0.036493,0.446511,-0.035338,-0.406381,0.421148,-0.449715,-0.028309,0.055866,0.010263,-0.121796,0.086000,0.095430,-0.338181,0.005394,0.004168,-0.016205,0.007765,0.040942,-0.049703,1.104662,-0.128690,-25.159173,0.073854,-6.762439,0.023984,-0.127586,0.012298
19.410000,-0.300413,0.037611,0.446712,-0.037772,-0.404652,0.423045,-0.456235,-0.028201,0.055950,0.009939,-0.121639,0.086817,0.094435,-0.315942,0.005414,0.004214,-0.016198,0.007997,0.040828,-0.049825,1.120735,-0.139155,-25.152239,0.072637,-6.761725,0.025128,-0.127123,0.011520
19.420000,-0.300975,0.038731,0.446908,-0.040203,-0.402907,0.424923,-0.462306,-0.028093,0.056035,0.009615,-0.121477,0.087633,0.093437,-0.293390,0.005433,0.004259,-0.016192,0.008226,0.040709,-0.049951,1.135706,-0.149717,-25.145311,0.071365,-6.761034,0.026200,-0.126686,0.010777
19.430000,-0.301536,0.039853,0.447096,-0.042630,-0.401145,0.426781,-0.467923,-0.027984,0.056120,0.009291,-0.121310,0.088446,0.092437,-0.270550,0.005450,0.004303,-0.016188,0.008453,0.040584,-0.050081,1.149560,-0.160375,-25.138393,0.070038,-6.760368,0.027199,-0.126279,0.010069
19.440000,-0.302095,0.040976,0.447279,-0.045055,-0.399367,0.428619,-0.473080,-0.027875,0.056207,0.008967,-0.121139,0.089256,0.091434,-0.247442,0.005465,0.004346,-0.016186,0.008676,0.040454,-0.050214,1.162282,-0.171131,-25.131486,0.068655,-6.759729,0.028126,-0.125901,0.009397
19.450000,-0.302651,0.042101,0.447454,-0.047476,-0.397573,0.430436,-0.477773,-0.027765,0.056294,0.008644,-0.120964,0.090064,0.090429,-0.224090,0.005479,0.004386,-0.016185,0.008896,0.040320,-0.050352,1.173861,-0.181985,-25.124594,0.067216,-6.759119,0.028978,-0.125555,0.008761
19.460000,-0.303205,0.043228,0.447624,-0.049893,-0.395763,0.432234,-0.481995,-0.027655,0.056382,0.008320,-0.120784,0.090869,0.089421,-0.200517,0.005492,0.004425,-0.016185,0.009112,0.040181,-0.050495,1.184285,-0.192936,-25.117716,0.065721,-6.758539,0.029757,-0.125243,0.008162
19.470000,-0.303757,0.044357,0.447787,-0.052307,-0.393937,0.434011,-0.485745,-0.027546,0.056471,0.007996,-0.120600,0.091672,0.088409,-0.176747,0.005503,0.004462,-0.016187,0.009324,0.040037,-0.050642,1.193543,-0.203985,-25.110857,0.064170,-6.757991,0.030461,-0.124964,0.007601
19.480000,-0.304307,0.045487,0.447943,-0.054717,-0.392095,0.435768,-0.489016,-0.027435,0.056560,0.007672,-0.120411,0.092471,0.087395,-0.152801,0.005514,0.004496,-0.016189,0.009532,0.039889,-0.050795,1.201626,-0.215132,-25.104016,0.062562,-6.757476,0.031090,-0.124720,0.007077
19.490000,-0.304854,0.046619,0.448093,-0.057123,-0.390236,0.437505,-0.491808,-0.027325,0.056651,0.007349,-0.120219,0.093268,0.086378,-0.128704,0.005522,0.004528,-0.016193,0.009736,0.039738,-0.050953,1.208526,-0.226378,-25.097195,0.060898,-6.756997,0.031645,-0.124513,0.006591
19.500000,-0.305399,0.047753,0.448236,-0.059525,-0.388362,0.439221,-0.494115,-0.027214,0.056741,0.007025,-0.120022,0.094061,0.085357,-0.104481,0.005530,0.004557,-0.016197,0.009935,0.039582,-0.051116,1.214236,-0.237721,-25.090396,0.059177,-6.756553,0.032124,-0.124342,0.006143
19.510000,-0.305942,0.048889,0.448373,-0.061923,-0.386472,0.440917,-0.495938,-0.027104,0.056833,0.006701,-0.119822,0.094851,0.084334,-0.080153,0.005537,0.004583,-0.016203,0.010129,0.039423,-0.051284,1.218751,-0.249163,-25.083620,0.057400,-6.756146,0.032528,-0.124208,0.005733
19.520000,-0.306483,0.050027,0.448504,-0.064317,-0.384567,0.442592,-0.497272,-0.026993,0.056925,0.006377,-0.119618,0.095638,0.083306,-0.055746,0.005542,0.004605,-0.016208,0.010319,0.039261,-0.051459,1.222065,-0.260703,-25.076867,0.055567,-6.755776,0.032856,-0.124113,0.005361
19.530000,-0.307022,0.051166,0.448628,-0.066707,-0.382645,0.444247,-0.498118,-0.026882,0.057017,0.006052,-0.119410,0.096422,0.082275,-0.031284,0.005547,0.004625,-0.016215,0.010504,0.039095,-0.051639,1.224176,-0.272341,-25.070138,0.053677,-6.755445,0.033108,-0.124056,0.005028
19.540000,-0.307558,0.052308,0.448745,-0.069093,-0.380708,0.445881,-0.498474,-0.026771,0.057110,0.005728,-0.119198,0.097202,0.081241,-0.006790,0.005550,0.004642,-0.016222,0.010683,0.038926,-0.051824,1.225081,-0.284077,-25.063433,0.051732,-6.755152,0.033285,-0.124038,0.004734
19.550000,-0.308093,0.053451,0.448856,-0.071475,-0.378756,0.447495,-0.498341,-0.026660,0.057202,0.005403,-0.118983,0.097979,0.080203,0.017710,0.005553,0.004654,-0.016230,0.010857,0.038753,-0.052016,1.224779,-0.295911,-25.056754,0.049730,-6.754898,0.033386,-0.124059,0.004478
19.560000,-0.308625,0.054596,0.448960,-0.073852,-0.376788,0.449087,-0.497717,-0.026549,0.057296,0.005079,-0.118764,0.098753,0.079161,0.042194,0.005554,0.004664,-0.016239,0.011027,0.038578,-0.052213,1.223270,-0.307842,-25.050099,0.047673,-6.754684,0.033411,-0.124118,0.004260
19.570000,-0.309154,0.055743,0.449058,-0.076225,-0.374804,0.450659,-0.496604,-0.026438,0.057389,0.004754,-0.118542,0.099523,0.078115,0.066637,0.005554,0.004670,-0.016248,0.011190,0.038399,-0.052417,1.220556,-0.319870,-25.043469,0.045559,-6.754508,0.033360,-0.124216,0.004080
19.580000,-0.309682,0.056892,0.449150,-0.078593,-0.372805,0.452210,-0.495003,-0.026327,0.057482,0.004429,-0.118317,0.100289,0.077064,0.091015,0.005553,0.004672,-0.016257,0.011349,0.038217,-0.052626,1.216640,-0.331995,-25.036864,0.043391,-6.754370,0.033234,-0.124353,0.003938
19.590000,-0.310207,0.058043,0.449235,-0.080957,-0.370791,0.453739,-0.492916,-0.026216,0.057576,0.004104,-0.118088,0.101052,0.076010,0.115304,0.005550,0.004670,-0.016268,0.011502,0.038032,-0.052840,1.211524,-0.344217,-25.030283,0.041167,-6.754271,0.033031,-0.124527,0.003834
19.600000,-0.310730,0.059195,0.449313,-0.083316,-0.368762,0.455248,-0.490343,-0.026105,0.057669,0.003778,-0.117857,0.101811,0.074951,0.139480,0.005547,0.004665,-0.016278,0.011650,0.037844,-0.053060,1.205215,-0.356535,-25.023726,0.038888,-6.754210,0.032753,-0.124738,0.003768
19.610000,-0.311251,0.060349,0.449385,-0.085671,-0.366717,0.456735,-0.487289,-0.025994,0.057762,0.003453,-0.117623,0.102566,0.073888,0.163518,0.005542,0.004656,-0.016290,0.011792,0.037652,-0.053286,1.197719,-0.368949,-25.017191,0.036555,-6.754186,0.032399,-0.124987,0.003738
19.620000,-0.311770,0.061506,0.449451,-0.088021,-0.364657,0.458201,-0.483756,-0.025883,0.057855,0.003127,-0.117386,0.103317,0.072820,0.187397,0.005536,0.004643,-0.016302,0.011930,0.037457,-0.053517,1.189042,-0.381457,-25.010679,0.034168,-6.754198,0.031970,-0.125271,0.003746
19.630000,-0.312286,0.062664,0.449510,-0.090366,-0.362583,0.459646,-0.479747,-0.025773,0.057948,0.002800,-0.117146,0.104065,0.071748,0.211091,0.005528,0.004626,-0.016316,0.012062,0.037258,-0.053754,1.179193,-0.394061,-25.004187,0.031726,-6.754245,0.031466,-0.125590,0.003790
19.640000,-0.312800,0.063824,0.449562,-0.092706,-0.360493,0.461069,-0.475266,-0.025662,0.058041,0.002474,-0.116903,0.104808,0.070671,0.234577,0.005519,0.004606,-0.016330,0.012188,0.037055,-0.053995,1.168182,-0.406758,-24.997715,0.029232,-6.754326,0.030886,-0.125943,0.003870
19.650000,-0.313312,0.064986,0.449608,-0.095042,-0.358389,0.462471,-0.470319,-0.025552,0.058132,0.002147,-0.116659,0.105547,0.069588,0.257834,0.005509,0.004581,-0.016345,0.012310,0.036848,-0.054241,1.156020,-0.419549,-24.991262,0.026684,-6.754439,0.030232,-0.126329,0.003985
19.660000,-0.313822,0.066149,0.449648,-0.097372,-0.356270,0.463850,-0.464908,-0.025442,0.058224,0.001820,-0.116411,0.106282,0.068501,0.280836,0.005496,0.004553,-0.016361,0.012427,0.036637,-0.054492,1.142719,-0.432432,-24.984825,0.024084,-6.754584,0.029504,-0.126746,0.004136
19.670000,-0.314330,0.067315,0.449680,-0.099697,-0.354136,0.465208,-0.459041,-0.025332,0.058315,0.001493,-0.116162,0.107013,0.067409,0.303563,0.005482,0.004521,-0.016379,0.012538,0.036422,-0.054747,1.128292,-0.445406,-24.978403,0.021432,-6.754758,0.028702,-0.127193,0.004320
19.680000,-0.314835,0.068482,0.449707,-0.102018,-0.351988,0.466545,-0.452723,-0.025222,0.058405,0.001165,-0.115910,0.107739,0.066312,0.325990,0.005466,0.004485,-0.016398,0.012645,0.036202,-0.055006,1.112753,-0.458472,-24.971995,0.018729,-6.754960,0.027826,-0.127668,0.004539
19.690000,-0.315339,0.069651,0.449726,-0.104333,-0.349825,0.467859,-0.445959,-0.025113,0.058494,0.000837,-0.115656,0.108462,0.065209,0.348097,0.005448,0.004445,-0.016418,0.012748,0.035978,-0.055269,1.096118,-0.471627,-24.965598,0.015975,-6.755188,0.026878,-0.128170,0.004791
19.700000,-0.315840,0.070822,0.449739,-0.106644,-0.347648,0.469151,-0.438757,-0.025004,0.058583,0.000508,-0.115400,0.109179,0.064102,0.369862,0.005428,0.004402,-0.016441,0.012846,0.035748,-0.055535,1.078403,-0.484871,-24.959210,0.013171,-6.755440,0.025857,-0.128697,0.005075
19.710000,-0.316339,0.071995,0.449746,-0.108949,-0.345457,0.470420,-0.431124,-0.024896,0.058670,0.000179,-0.115143,0.109892,0.062989,0.391263,0.005406,0.004355,-0.016465,0.012939,0.035513,-0.055804,1.059625,-0.498202,-24.952829,0.010318,-6.755714,0.024764,-0.129248,0.005391
19.720000,-0.316835,0.073169,0.449746,-0.111249,-0.343251,0.471668,-0.423067,-0.024788,0.058757,-0.000150,-0.114883,0.110600,0.061870,0.412279,0.005382,0.004304,-0.016491,0.013028,0.035272,-0.056076,1.039803,-0.511619,-24.946454,0.007418,-6.756007,0.023600,-0.129819,0.005738
19.730000,-0.317330,0.074345,0.449739,-0.113544,-0.341031,0.472893,-0.414594,-0.024681,0.058842,-0.000480,-0.114622,0.111303,0.060746,0.432889,0.005355,0.004251,-0.016519,0.013114,0.035025,-0.056351,1.018957,-0.525122,-24.940080,0.004469,-6.756318,0.022366,-0.130410,0.006115
19.740000,-0.317822,0.075523,0.449726,-0.115833,-0.338798,0.474096,-0.405713,-0.024574,0.058927,-0.000811,-0.114359,0.112001,0.059617,0.453073,0.005326,0.004193,-0.016549,0.013196,0.034773,-0.056627,0.997107,-0.538708,-24.933706,0.001475,-6.756643,0.021063,-0.131018,0.006522
19.750000,-0.318313,0.076702,0.449706,-0.118117,-0.336550,0.475275,-0.396434,-0.024468,0.059010,-0.001142,-0.114094,0.112695,0.058482,0.472811,0.005294,0.004133,-0.016582,0.013274,0.034514,-0.056904,0.974274,-0.552376,-24.927330,-0.001564,-6.756981,0.019691,-0.131641,0.006957
19.760000,-0.318801,0.077883,0.449680,-0.120396,-0.334289,0.476432,-0.386765,-0.024362,0.059092,-0.001474,-0.113828,0.113382,0.057341,0.492084,0.005260,0.004069,-0.016617,0.013349,0.034249,-0.057183,0.950482,-0.566124,-24.920948,-0.004647,-6.757330,0.018252,-0.132277,0.007419
19.770000,-0.319287,0.079066,0.449647,-0.122670,-0.332013,0.477567,-0.376716,-0.024257,0.059173,-0.001807,-0.113560,0.114065,0.056195,0.510873,0.005223,0.004002,-0.016655,0.013421,0.033976,-0.057461,0.925754,-0.579951,-24.914558,-0.007773,-6.757685,0.016746,-0.132924,0.007908
19.780000,-0.319771,0.080251,0.449607,-0.124938,-0.329725,0.478678,-0.366297,-0.024153,0.059253,-0.002140,-0.113291,0.114742,0.055043,0.529159,0.005183,0.003933,-0.016696,0.013490,0.033697,-0.057740,0.900114,-0.593854,-24.908157,-0.010940,-6.758046,0.015175,-0.133579,0.008423
19.790000,-0.320253,0.081436,0.449560,-0.127201,-0.327422,0.479766,-0.355517,-0.024050,0.059331,-0.002474,-0.113021,0.115413,0.053886,0.546924,0.005141,0.003860,-0.016739,0.013557,0.033411,-0.058018,0.873588,-0.607832,-24.901741,-0.014147,-6.758408,0.013540,-0.134240,0.008962
19.800000,-0.320733,0.082624,0.449507,-0.129459,-0.325107,0.480831,-0.344388,-0.023947,0.059407,-0.002810,-0.112749,0.116079,0.052723,0.564150,0.005095,0.003785,-0.016786,0.013621,0.033118,-0.058295,0.846201,-0.621883,-24.895309,-0.017392,-6.758770,0.011843,-0.134904,0.009525
19.810000,-0.321211,0.083813,0.449447,-0.131711,-0.322778,0.481873,-0.332921,-0.023846,0.059482,-0.003146,-0.112476,0.116739,0.051555,0.580822,0.005047,0.003707,-0.016835,0.013684,0.032817,-0.058570,0.817981,-0.636004,-24.888857,-0.020673,-6.759129,0.010086,-0.135570,0.010110
19.820000,-0.321686,0.085003,0.449381,-0.133957,-0.320436,0.482891,-0.321126,-0.023745,0.059555,-0.003483,-0.112202,0.117392,0.050381,0.596921,0.004996,0.003627,-0.016888,0.013745,0.032509,-0.058842,0.788955,-0.650193,-24.882382,-0.023988,-6.759482,0.008268,-0.136234,0.010717
19.830000,-0.322160,0.086195,0.449307,-0.136198,-0.318081,0.483885,-0.309016,-0.023646,0.059627,-0.003821,-0.111926,0.118040,0.049201,0.612433,0.004942,0.003545,-0.016944,0.013806,0.032193,-0.059112,0.759152,-0.664448,-24.875882,-0.027336,-6.759826,0.006394,-0.136895,0.011343
19.840000,-0.322632,0.087389,0.449227,-0.138434,-0.315713,0.484856,-0.296603,-0.023548,0.059697,-0.004161,-0.111650,0.118681,0.048017,0.627343,0.004884,0.003461,-0.017004,0.013865,0.031870,-0.059378,0.728602,-0.678765,-24.869352,-0.030715,-6.760160,0.004463,-0.137549,0.011988
19.850000,-0.323102,0.088583,0.449140,-0.140663,-0.313333,0.485804,-0.283898,-0.023451,0.059766,-0.004501,-0.111372,0.119315,0.046827,0.641635,0.004824,0.003375,-0.017067,0.013923,0.031539,-0.059639,0.697334,-0.693143,-24.862790,-0.034122,-6.760479,0.002479,-0.138196,0.012652
19.860000,-0.323570,0.089779,0.449046,-0.142888,-0.310939,0.486727,-0.270914,-0.023355,0.059833,-0.004843,-0.111093,0.119943,0.045632,0.655295,0.004761,0.003288,-0.017133,0.013982,0.031200,-0.059896,0.665379,-0.707579,-24.856193,-0.037555,-6.760781,0.000443,-0.138831,0.013331
19.870000,-0.324036,0.090977,0.448946,-0.145107,-0.308534,0.487627,-0.257663,-0.023260,0.059898,-0.005187,-0.110813,0.120564,0.044432,0.668310,0.004696,0.003199,-0.017202,0.014041,0.030854,-0.060148,0.632769,-0.722069,-24.849558,-0.041011,-6.761065,-0.001643,-0.139454,0.014026
19.880000,-0.324500,0.092175,0.448838,-0.147320,-0.306116,0.488502,-0.244160,-0.023167,0.059961,-0.005531,-0.110531,0.121178,0.043226,0.680667,0.004627,0.003109,-0.017275,0.014100,0.030501,-0.060393,0.599536,-0.736611,-24.842882,-0.044489,-6.761327,-0.003776,-0.140061,0.014734
19.890000,-0.324962,0.093375,0.448724,-0.149527,-0.303685,0.489353,-0.230417,-0.023075,0.060022,-0.005877,-0.110249,0.121784,0.042016,0.692354,0.004556,0.003018,-0.017351,0.014160,0.030140,-0.060632,0.565712,-0.751201,-24.836162,-0.047986,-6.761565,-0.005954,-0.140651,0.015455
19.900000,-0.325423,0.094576,0.448602,-0.151729,-0.301243,0.490180,-0.216448,-0.022984,0.060082,-0.006225,-0.109965,0.122384,0.040802,0.703360,0.004482,0.002927,-0.017430,0.014221,0.029772,-0.060863,0.531330,-0.765837,-24.829395,-0.051498,-6.761777,-0.008175,-0.141221,0.016188
19.910000,-0.325882,0.095779,0.448474,-0.153925,-0.298789,0.490983,-0.202266,-0.022895,0.060139,-0.006574,-0.109680,0.122976,0.039582,0.713673,0.004406,0.002835,-0.017512,0.014284,0.029397,-0.061087,0.496426,-0.780514,-24.822579,-0.055023,-6.761961,-0.010435,-0.141770,0.016930
19.920000,-0.326339,0.096982,0.448339,-0.156116,-0.296323,0.491761,-0.187886,-0.022808,0.060195,-0.006925,-0.109394,0.123560,0.038359,0.723284,0.004327,0.002743,-0.017597,0.014349,0.029016,-0.061302,0.461032,-0.795230,-24.815711,-0.058557,-6.762114,-0.012734,-0.142294,0.017681
19.930000,-0.326794,0.098186,0.448196,-0.158301,-0.293845,0.492515,-0.173321,-0.022722,0.060249,-0.007278,-0.109106,0.124137,0.037131,0.732183,0.004246,0.002651,-0.017685,0.014416,0.028628,-0.061509,0.425183,-0.809981,-24.808788,-0.062099,-6.762234,-0.015067,-0.142794,0.018439
19.940000,-0.327247,0.099392,0.448047,-0.160479,-0.291356,0.493244,-0.158586,-0.022638,0.060301,-0.007633,-0.108817,0.124706,0.035899,0.740361,0.004164,0.002559,-0.017775,0.014485,0.028234,-0.061705,0.388915,-0.824764,-24.801808,-0.065645,-6.762321,-0.017432,-0.143266,0.019203
19.950000,-0.327699,0.100599,0.447890,-0.162653,-0.288856,0.493948,-0.143696,-0.022555,0.060352,-0.007989,-0.108527,0.125267,0.034663,0.747810,0.004079,0.002468,-0.017868,0.014558,0.027835,-0.061892,0.352263,-0.839574,-24.794769,-0.069191,-6.762371,-0.019826,-0.143709,0.019971
19.960000,-0.328149,0.101806,0.447727,-0.164820,-0.286345,0.494628,-0.128665,-0.022475,0.060400,-0.008347,-0.108235,0.125820,0.033424,0.754523,0.003993,0.002378,-0.017963,0.014634,0.027430,-0.062068,0.315264,-0.854408,-24.787668,-0.072734,-6.762384,-0.022246,-0.144122,0.020742
19.970000,-0.328598,0.103015,0.447556,-0.166981,-0.283822,0.495283,-0.113507,-0.022396,0.060447,-0.008707,-0.107942,0.126365,0.032181,0.760493,0.003905,0.002289,-0.018061,0.014713,0.027021,-0.062234,0.277953,-0.869263,-24.780503,-0.076271,-6.762358,-0.024689,-0.144503,0.021515
19.980000,-0.329045,0.104224,0.447377,-0.169137,-0.281289,0.495912,-0.098239,-0.022318,0.060492,-0.009069,-0.107647,0.126902,0.030935,0.765714,0.003816,0.002201,-0.018160,0.014796,0.026606,-0.062388,0.240368,-0.884134,-24.773274,-0.079799,-6.762292,-0.027152,-0.144851,0.022288
19.990000,-0.329491,0.105434,0.447192,-0.171287,-0.278745,0.496517,-0.082874,-0.022243,0.060535,-0.009434,-0.107350,0.127430,0.029686,0.770181,0.003726,0.002116,-0.018261,0.014883,0.026188,-0.062530,0.202544,-0.899018,-24.765977,-0.083313,-6.762185,-0.029633,-0.145164,0.023061
20.000000,-0.329935,0.106646,0.446999,-0.173430,-0.276191,0.497097,-0.067428,-0.022169,0.060577,-0.009800,-0.107052,0.127950,0.028434,0.773890,0.003635,0.002032,-0.018363,0.014974,0.025767,-0.062660,0.164520,-0.913910,-24.758611,-0.086811,-6.762036,-0.032127,-0.145442,0.023830
